# Network edges data
# Layout: spring
# N: 28005, m: 2
# h: 0.7, f_a: 0.6
# Initial core size (n0): 5
# Added nodes: 28000
# Generated: 2026-03-18T17:28:12.122923
source,target,source_origin,target_origin,source_type,target_type
416,222,added,added,Type b,Type b
417,11,added,added,Type a,Type b
417,115,added,added,Type a,Type b
418,0,added,initial_core,Type a,Type a
418,348,added,added,Type a,Type a
419,292,added,added,Type b,Type b
419,104,added,added,Type b,Type a
420,32,added,added,Type a,Type b
420,180,added,added,Type a,Type a
421,160,added,added,Type b,Type a
421,349,added,added,Type b,Type a
422,30,added,added,Type b,Type b
422,15,added,added,Type b,Type a
423,246,added,added,Type b,Type b
423,123,added,added,Type b,Type a
424,398,added,added,Type b,Type a
424,14,added,added,Type b,Type b
425,5,added,added,Type a,Type a
425,47,added,added,Type a,Type b
426,244,added,added,Type a,Type b
426,138,added,added,Type a,Type b
427,109,added,added,Type b,Type b
427,1,added,initial_core,Type b,Type b
428,91,added,added,Type a,Type a
428,14,added,added,Type a,Type b
429,0,added,initial_core,Type b,Type a
429,47,added,added,Type b,Type b
430,88,added,added,Type a,Type a
430,27,added,added,Type a,Type a
431,170,added,added,Type b,Type a
431,8,added,added,Type b,Type a
432,2,added,initial_core,Type b,Type a
432,197,added,added,Type b,Type a
433,196,added,added,Type b,Type a
433,110,added,added,Type b,Type b
434,132,added,added,Type a,Type b
434,232,added,added,Type a,Type b
435,274,added,added,Type a,Type a
435,159,added,added,Type a,Type b
436,274,added,added,Type a,Type a
436,157,added,added,Type a,Type a
437,20,added,added,Type b,Type b
437,45,added,added,Type b,Type a
438,383,added,added,Type b,Type a
438,412,added,added,Type b,Type a
439,83,added,added,Type a,Type a
439,404,added,added,Type a,Type b
440,97,added,added,Type b,Type b
440,10,added,added,Type b,Type a
441,264,added,added,Type a,Type a
441,144,added,added,Type a,Type a
442,441,added,added,Type a,Type a
442,9,added,added,Type a,Type a
443,15,added,added,Type b,Type a
443,31,added,added,Type b,Type b
444,40,added,added,Type b,Type b
444,21,added,added,Type b,Type b
445,412,added,added,Type a,Type a
445,396,added,added,Type a,Type b
446,129,added,added,Type b,Type a
446,433,added,added,Type b,Type b
447,104,added,added,Type b,Type a
447,335,added,added,Type b,Type a
448,112,added,added,Type b,Type b
448,189,added,added,Type b,Type b
449,5,added,added,Type a,Type a
449,227,added,added,Type a,Type b
450,94,added,added,Type a,Type a
450,335,added,added,Type a,Type a
451,39,added,added,Type b,Type b
451,92,added,added,Type b,Type a
452,132,added,added,Type b,Type b
452,245,added,added,Type b,Type b
453,244,added,added,Type a,Type b
453,30,added,added,Type a,Type b
454,57,added,added,Type a,Type a
454,187,added,added,Type a,Type a
455,1,added,initial_core,Type a,Type b
455,63,added,added,Type a,Type b
456,176,added,added,Type a,Type a
456,29,added,added,Type a,Type b
457,180,added,added,Type a,Type a
457,64,added,added,Type a,Type a
458,86,added,added,Type b,Type b
458,85,added,added,Type b,Type a
459,120,added,added,Type a,Type a
459,436,added,added,Type a,Type a
460,2,added,initial_core,Type a,Type a
460,15,added,added,Type a,Type a
461,343,added,added,Type a,Type b
461,74,added,added,Type a,Type b
462,33,added,added,Type b,Type a
462,241,added,added,Type b,Type a
463,333,added,added,Type a,Type a
463,188,added,added,Type a,Type a
464,457,added,added,Type a,Type a
464,193,added,added,Type a,Type b
465,178,added,added,Type b,Type a
465,413,added,added,Type b,Type b
466,131,added,added,Type b,Type b
466,66,added,added,Type b,Type a
467,88,added,added,Type a,Type a
467,13,added,added,Type a,Type b
468,465,added,added,Type a,Type b
468,204,added,added,Type a,Type a
469,31,added,added,Type a,Type b
469,341,added,added,Type a,Type b
470,7,added,added,Type a,Type a
470,118,added,added,Type a,Type b
471,416,added,added,Type a,Type b
471,210,added,added,Type a,Type b
472,248,added,added,Type a,Type a
472,118,added,added,Type a,Type b
473,203,added,added,Type a,Type b
473,39,added,added,Type a,Type b
474,302,added,added,Type b,Type b
474,301,added,added,Type b,Type a
475,104,added,added,Type a,Type a
475,404,added,added,Type a,Type b
476,18,added,added,Type a,Type a
476,12,added,added,Type a,Type a
477,45,added,added,Type a,Type a
477,96,added,added,Type a,Type a
478,34,added,added,Type b,Type a
478,381,added,added,Type b,Type b
479,29,added,added,Type a,Type b
479,66,added,added,Type a,Type a
480,66,added,added,Type b,Type a
480,89,added,added,Type b,Type b
481,192,added,added,Type a,Type a
481,394,added,added,Type a,Type b
482,144,added,added,Type a,Type a
482,366,added,added,Type a,Type b
483,1,added,initial_core,Type a,Type b
483,443,added,added,Type a,Type b
484,273,added,added,Type b,Type a
484,4,added,initial_core,Type b,Type a
485,158,added,added,Type a,Type b
485,25,added,added,Type a,Type a
486,177,added,added,Type b,Type a
486,261,added,added,Type b,Type a
487,175,added,added,Type b,Type a
487,282,added,added,Type b,Type a
488,20,added,added,Type a,Type b
488,10,added,added,Type a,Type a
489,12,added,added,Type a,Type a
489,28,added,added,Type a,Type a
490,276,added,added,Type a,Type a
490,444,added,added,Type a,Type b
491,288,added,added,Type b,Type b
491,205,added,added,Type b,Type a
492,167,added,added,Type b,Type a
492,0,added,initial_core,Type b,Type a
493,67,added,added,Type b,Type a
493,311,added,added,Type b,Type a
494,57,added,added,Type b,Type a
494,429,added,added,Type b,Type b
495,38,added,added,Type b,Type b
495,50,added,added,Type b,Type a
496,12,added,added,Type b,Type a
496,318,added,added,Type b,Type a
497,38,added,added,Type a,Type b
497,242,added,added,Type a,Type b
498,279,added,added,Type b,Type b
498,404,added,added,Type b,Type b
499,135,added,added,Type b,Type a
499,176,added,added,Type b,Type a
500,97,added,added,Type a,Type b
500,12,added,added,Type a,Type a
501,484,added,added,Type b,Type b
501,14,added,added,Type b,Type b
502,177,added,added,Type b,Type a
502,211,added,added,Type b,Type a
503,274,added,added,Type b,Type a
503,40,added,added,Type b,Type b
504,166,added,added,Type a,Type b
504,31,added,added,Type a,Type b
505,104,added,added,Type a,Type a
505,271,added,added,Type a,Type a
506,26,added,added,Type a,Type a
506,2,added,initial_core,Type a,Type a
507,217,added,added,Type a,Type a
507,37,added,added,Type a,Type a
508,466,added,added,Type a,Type b
508,66,added,added,Type a,Type a
509,218,added,added,Type a,Type a
509,29,added,added,Type a,Type b
510,166,added,added,Type b,Type b
510,382,added,added,Type b,Type a
511,1,added,initial_core,Type b,Type b
511,414,added,added,Type b,Type a
512,255,added,added,Type a,Type a
512,147,added,added,Type a,Type a
513,262,added,added,Type b,Type a
513,75,added,added,Type b,Type a
514,215,added,added,Type a,Type b
514,385,added,added,Type a,Type b
515,96,added,added,Type b,Type a
515,137,added,added,Type b,Type a
516,133,added,added,Type b,Type a
516,1,added,initial_core,Type b,Type b
517,4,added,initial_core,Type a,Type a
517,45,added,added,Type a,Type a
518,30,added,added,Type a,Type b
518,420,added,added,Type a,Type a
519,0,added,initial_core,Type b,Type a
519,22,added,added,Type b,Type a
520,152,added,added,Type b,Type a
520,132,added,added,Type b,Type b
521,490,added,added,Type a,Type a
521,453,added,added,Type a,Type a
522,149,added,added,Type b,Type b
522,316,added,added,Type b,Type b
523,267,added,added,Type a,Type b
523,100,added,added,Type a,Type a
524,44,added,added,Type a,Type a
524,288,added,added,Type a,Type b
525,273,added,added,Type a,Type a
525,162,added,added,Type a,Type b
526,88,added,added,Type b,Type a
526,246,added,added,Type b,Type b
527,5,added,added,Type a,Type a
527,379,added,added,Type a,Type b
528,296,added,added,Type a,Type a
528,307,added,added,Type a,Type a
529,29,added,added,Type a,Type b
529,208,added,added,Type a,Type b
530,373,added,added,Type a,Type a
530,282,added,added,Type a,Type a
531,60,added,added,Type a,Type a
531,406,added,added,Type a,Type a
532,195,added,added,Type a,Type a
532,83,added,added,Type a,Type a
533,318,added,added,Type b,Type a
533,195,added,added,Type b,Type a
534,379,added,added,Type a,Type b
534,339,added,added,Type a,Type a
535,445,added,added,Type a,Type a
535,375,added,added,Type a,Type a
536,222,added,added,Type b,Type b
536,306,added,added,Type b,Type a
537,11,added,added,Type b,Type b
537,79,added,added,Type b,Type a
538,370,added,added,Type b,Type a
538,144,added,added,Type b,Type a
539,424,added,added,Type a,Type b
539,9,added,added,Type a,Type a
540,311,added,added,Type a,Type a
540,247,added,added,Type a,Type a
541,411,added,added,Type b,Type b
541,104,added,added,Type b,Type a
542,382,added,added,Type b,Type a
542,273,added,added,Type b,Type a
543,342,added,added,Type b,Type a
543,35,added,added,Type b,Type b
544,498,added,added,Type a,Type b
544,391,added,added,Type a,Type b
545,32,added,added,Type b,Type b
545,271,added,added,Type b,Type a
546,489,added,added,Type a,Type a
546,149,added,added,Type a,Type b
547,334,added,added,Type a,Type a
547,465,added,added,Type a,Type b
548,12,added,added,Type b,Type a
548,1,added,initial_core,Type b,Type b
549,267,added,added,Type b,Type b
549,127,added,added,Type b,Type b
550,95,added,added,Type a,Type a
550,51,added,added,Type a,Type a
551,57,added,added,Type b,Type a
551,23,added,added,Type b,Type b
552,100,added,added,Type a,Type a
552,470,added,added,Type a,Type a
553,59,added,added,Type b,Type a
553,85,added,added,Type b,Type a
554,97,added,added,Type b,Type b
554,51,added,added,Type b,Type a
555,88,added,added,Type b,Type a
555,329,added,added,Type b,Type b
556,182,added,added,Type a,Type a
556,383,added,added,Type a,Type a
557,5,added,added,Type b,Type a
557,0,added,initial_core,Type b,Type a
558,377,added,added,Type a,Type b
558,183,added,added,Type a,Type b
559,204,added,added,Type a,Type a
559,74,added,added,Type a,Type b
560,92,added,added,Type b,Type a
560,167,added,added,Type b,Type a
561,34,added,added,Type b,Type a
561,182,added,added,Type b,Type a
562,127,added,added,Type a,Type b
562,243,added,added,Type a,Type b
563,99,added,added,Type a,Type b
563,55,added,added,Type a,Type a
564,77,added,added,Type a,Type b
564,30,added,added,Type a,Type b
565,104,added,added,Type b,Type a
565,75,added,added,Type b,Type a
566,104,added,added,Type a,Type a
566,50,added,added,Type a,Type a
567,208,added,added,Type a,Type b
567,448,added,added,Type a,Type b
568,24,added,added,Type a,Type a
568,17,added,added,Type a,Type a
569,457,added,added,Type a,Type a
569,270,added,added,Type a,Type a
570,296,added,added,Type a,Type a
570,77,added,added,Type a,Type b
571,71,added,added,Type a,Type a
571,122,added,added,Type a,Type a
572,389,added,added,Type b,Type a
572,87,added,added,Type b,Type b
573,15,added,added,Type a,Type a
573,181,added,added,Type a,Type b
574,442,added,added,Type a,Type a
574,427,added,added,Type a,Type b
575,1,added,initial_core,Type b,Type b
575,55,added,added,Type b,Type a
576,99,added,added,Type a,Type b
576,517,added,added,Type a,Type a
577,160,added,added,Type b,Type a
577,569,added,added,Type b,Type a
578,116,added,added,Type a,Type a
578,77,added,added,Type a,Type b
579,132,added,added,Type b,Type b
579,109,added,added,Type b,Type b
580,366,added,added,Type a,Type b
580,538,added,added,Type a,Type b
581,552,added,added,Type b,Type a
581,23,added,added,Type b,Type b
582,110,added,added,Type b,Type b
582,2,added,initial_core,Type b,Type a
583,21,added,added,Type b,Type b
583,497,added,added,Type b,Type a
584,44,added,added,Type a,Type a
584,549,added,added,Type a,Type b
585,419,added,added,Type a,Type b
585,319,added,added,Type a,Type a
586,5,added,added,Type b,Type a
586,127,added,added,Type b,Type b
587,255,added,added,Type a,Type a
587,483,added,added,Type a,Type a
588,410,added,added,Type b,Type b
588,457,added,added,Type b,Type a
589,104,added,added,Type a,Type a
589,129,added,added,Type a,Type a
590,23,added,added,Type a,Type b
590,331,added,added,Type a,Type b
591,154,added,added,Type b,Type a
591,71,added,added,Type b,Type a
592,244,added,added,Type a,Type b
592,22,added,added,Type a,Type a
593,110,added,added,Type b,Type b
593,71,added,added,Type b,Type a
594,453,added,added,Type b,Type a
594,398,added,added,Type b,Type a
595,273,added,added,Type b,Type a
595,462,added,added,Type b,Type b
596,317,added,added,Type a,Type a
596,449,added,added,Type a,Type a
597,329,added,added,Type a,Type b
597,382,added,added,Type a,Type a
598,66,added,added,Type a,Type a
598,577,added,added,Type a,Type b
599,60,added,added,Type b,Type a
599,25,added,added,Type b,Type a
600,8,added,added,Type b,Type a
600,11,added,added,Type b,Type b
601,163,added,added,Type b,Type b
601,2,added,initial_core,Type b,Type a
602,524,added,added,Type a,Type a
602,246,added,added,Type a,Type b
603,491,added,added,Type b,Type b
603,132,added,added,Type b,Type b
604,203,added,added,Type b,Type b
604,467,added,added,Type b,Type a
605,398,added,added,Type b,Type a
605,301,added,added,Type b,Type a
606,116,added,added,Type a,Type a
606,443,added,added,Type a,Type b
607,88,added,added,Type a,Type a
607,538,added,added,Type a,Type b
608,414,added,added,Type a,Type a
608,75,added,added,Type a,Type a
609,99,added,added,Type a,Type b
609,15,added,added,Type a,Type a
610,264,added,added,Type b,Type a
610,286,added,added,Type b,Type a
611,607,added,added,Type a,Type a
611,391,added,added,Type a,Type b
612,14,added,added,Type b,Type b
612,47,added,added,Type b,Type b
613,195,added,added,Type b,Type a
613,18,added,added,Type b,Type a
614,280,added,added,Type b,Type b
614,382,added,added,Type b,Type a
615,30,added,added,Type a,Type b
615,574,added,added,Type a,Type a
616,142,added,added,Type a,Type a
616,83,added,added,Type a,Type a
617,30,added,added,Type b,Type b
617,51,added,added,Type b,Type a
618,15,added,added,Type a,Type a
618,36,added,added,Type a,Type b
619,30,added,added,Type a,Type b
619,9,added,added,Type a,Type a
620,119,added,added,Type a,Type b
620,449,added,added,Type a,Type a
621,448,added,added,Type b,Type b
621,94,added,added,Type b,Type a
622,11,added,added,Type a,Type b
622,456,added,added,Type a,Type a
623,36,added,added,Type b,Type b
623,27,added,added,Type b,Type a
624,31,added,added,Type a,Type b
624,575,added,added,Type a,Type b
625,23,added,added,Type b,Type b
