# Network edges data
# Layout: spring
# N: 5004, m: 3
# h: 0.8, f_a: 0.1
# Generated: 2026-04-10T10:09:12.461156
source,target,source_type,target_type
384,0,Type b,Type b
384,326,Type b,Type b
385,256,Type b,Type b
385,31,Type b,Type b
385,23,Type b,Type b
386,124,Type b,Type b
386,123,Type b,Type b
386,157,Type b,Type b
387,126,Type b,Type b
387,292,Type b,Type b
387,235,Type b,Type b
388,157,Type b,Type b
388,105,Type b,Type b
388,44,Type b,Type b
389,343,Type b,Type b
389,131,Type b,Type b
389,173,Type b,Type b
390,183,Type a,Type b
390,202,Type a,Type b
390,3,Type a,Type b
391,4,Type b,Type b
391,378,Type b,Type b
391,331,Type b,Type b
392,240,Type b,Type b
392,18,Type b,Type b
392,213,Type b,Type b
393,1,Type b,Type b
393,308,Type b,Type b
393,48,Type b,Type b
394,199,Type b,Type b
394,133,Type b,Type b
394,271,Type b,Type b
395,293,Type b,Type b
395,321,Type b,Type b
395,279,Type b,Type b
396,3,Type b,Type b
396,88,Type b,Type b
396,112,Type b,Type b
397,26,Type b,Type b
397,307,Type b,Type b
397,181,Type b,Type b
398,197,Type b,Type b
398,259,Type b,Type b
398,355,Type b,Type b
399,312,Type b,Type b
399,193,Type b,Type b
399,186,Type b,Type b
400,268,Type b,Type b
400,16,Type b,Type b
400,135,Type b,Type b
401,51,Type b,Type b
401,4,Type b,Type b
401,93,Type b,Type b
402,69,Type b,Type b
402,292,Type b,Type b
402,31,Type b,Type b
403,346,Type b,Type b
403,31,Type b,Type b
403,355,Type b,Type b
404,16,Type b,Type b
404,340,Type b,Type b
404,68,Type b,Type b
405,124,Type b,Type b
405,121,Type b,Type b
405,8,Type b,Type a
406,166,Type b,Type b
406,0,Type b,Type b
406,292,Type b,Type b
407,346,Type b,Type b
407,103,Type b,Type b
407,3,Type b,Type b
408,285,Type b,Type b
408,3,Type b,Type b
408,407,Type b,Type b
409,32,Type b,Type b
409,24,Type b,Type b
409,132,Type b,Type b
410,174,Type b,Type b
410,146,Type b,Type b
410,124,Type b,Type b
411,26,Type b,Type b
411,267,Type b,Type b
411,96,Type b,Type b
412,333,Type b,Type b
412,89,Type b,Type b
412,129,Type b,Type b
413,392,Type b,Type b
413,93,Type b,Type b
413,23,Type b,Type b
414,58,Type b,Type b
414,18,Type b,Type b
414,263,Type b,Type b
415,320,Type b,Type b
415,393,Type b,Type b
415,3,Type b,Type b
416,0,Type b,Type b
416,148,Type b,Type b
416,115,Type b,Type b
417,112,Type b,Type b
417,236,Type b,Type b
417,9,Type b,Type b
418,103,Type b,Type b
418,136,Type b,Type b
418,150,Type b,Type b
419,23,Type b,Type b
419,91,Type b,Type b
419,260,Type b,Type b
420,326,Type b,Type b
420,268,Type b,Type b
420,330,Type b,Type b
421,177,Type b,Type b
421,280,Type b,Type b
421,185,Type b,Type b
422,213,Type b,Type b
422,236,Type b,Type b
422,7,Type b,Type b
423,78,Type b,Type b
423,369,Type b,Type b
423,346,Type b,Type b
424,157,Type a,Type b
424,229,Type a,Type b
424,213,Type a,Type b
425,43,Type b,Type b
425,88,Type b,Type b
425,119,Type b,Type b
426,51,Type b,Type b
426,31,Type b,Type b
426,345,Type b,Type b
427,336,Type b,Type b
427,51,Type b,Type b
427,25,Type b,Type b
428,193,Type b,Type b
428,325,Type b,Type b
428,147,Type b,Type b
429,178,Type b,Type b
429,40,Type b,Type b
429,148,Type b,Type b
430,36,Type b,Type b
430,295,Type b,Type b
430,138,Type b,Type b
431,359,Type b,Type b
431,137,Type b,Type b
431,179,Type b,Type b
432,170,Type a,Type b
432,325,Type a,Type b
432,390,Type a,Type a
433,16,Type b,Type b
433,102,Type b,Type b
433,69,Type b,Type b
434,97,Type a,Type b
434,407,Type a,Type b
434,348,Type a,Type b
435,373,Type b,Type b
435,254,Type b,Type b
435,0,Type b,Type b
436,83,Type b,Type b
436,304,Type b,Type b
436,211,Type b,Type b
437,361,Type b,Type b
437,418,Type b,Type b
437,20,Type b,Type b
438,92,Type b,Type b
438,31,Type b,Type b
438,0,Type b,Type b
439,363,Type a,Type b
439,82,Type a,Type b
439,191,Type a,Type b
440,211,Type b,Type b
440,339,Type b,Type b
440,68,Type b,Type b
441,97,Type b,Type b
441,3,Type b,Type b
441,152,Type b,Type b
442,403,Type b,Type b
442,48,Type b,Type b
442,38,Type b,Type b
443,289,Type b,Type b
443,50,Type b,Type b
443,303,Type b,Type b
444,105,Type b,Type b
444,280,Type b,Type b
444,54,Type b,Type b
445,249,Type b,Type b
445,168,Type b,Type b
445,204,Type b,Type b
446,148,Type b,Type b
446,0,Type b,Type b
446,46,Type b,Type b
447,172,Type b,Type b
447,13,Type b,Type b
447,312,Type b,Type b
448,205,Type b,Type b
448,384,Type b,Type b
448,116,Type b,Type b
449,80,Type b,Type b
449,88,Type b,Type b
449,144,Type b,Type b
450,304,Type b,Type b
450,68,Type b,Type b
450,433,Type b,Type b
451,107,Type b,Type b
451,40,Type b,Type b
451,359,Type b,Type b
452,83,Type b,Type b
452,226,Type b,Type b
452,217,Type b,Type b
453,47,Type b,Type b
453,379,Type b,Type b
453,268,Type b,Type b
454,182,Type b,Type b
454,129,Type b,Type b
454,308,Type b,Type b
455,433,Type b,Type b
455,380,Type b,Type b
455,117,Type b,Type b
456,92,Type b,Type b
456,320,Type b,Type b
456,110,Type b,Type b
457,2,Type b,Type b
457,147,Type b,Type b
457,193,Type b,Type b
458,13,Type b,Type b
458,367,Type b,Type b
458,436,Type b,Type b
459,114,Type b,Type b
459,1,Type b,Type b
459,58,Type b,Type b
460,42,Type b,Type b
460,2,Type b,Type b
460,154,Type b,Type b
461,38,Type a,Type b
461,32,Type a,Type b
461,27,Type a,Type b
462,78,Type b,Type b
462,193,Type b,Type b
462,132,Type b,Type b
463,453,Type b,Type b
463,58,Type b,Type b
463,222,Type b,Type b
464,156,Type b,Type b
464,18,Type b,Type b
464,41,Type b,Type b
465,164,Type b,Type b
465,104,Type b,Type b
465,238,Type b,Type b
466,51,Type b,Type b
466,193,Type b,Type b
466,384,Type b,Type b
467,7,Type a,Type b
467,146,Type a,Type b
467,423,Type a,Type b
468,333,Type b,Type b
468,162,Type b,Type b
468,429,Type b,Type b
469,13,Type b,Type b
469,106,Type b,Type b
469,72,Type b,Type b
470,41,Type b,Type b
470,97,Type b,Type b
470,349,Type b,Type b
471,465,Type b,Type b
471,274,Type b,Type b
471,267,Type b,Type b
472,203,Type b,Type a
472,5,Type b,Type b
472,267,Type b,Type b
473,273,Type b,Type b
473,148,Type b,Type b
473,119,Type b,Type b
474,2,Type b,Type b
474,265,Type b,Type b
474,18,Type b,Type b
475,20,Type b,Type b
475,168,Type b,Type b
475,418,Type b,Type b
476,330,Type b,Type b
476,114,Type b,Type b
476,458,Type b,Type b
477,472,Type a,Type b
477,430,Type a,Type b
477,344,Type a,Type b
478,17,Type b,Type b
478,18,Type b,Type b
478,50,Type b,Type b
479,189,Type b,Type b
479,295,Type b,Type b
479,168,Type b,Type b
480,256,Type b,Type b
480,338,Type b,Type b
480,408,Type b,Type b
481,76,Type b,Type b
481,349,Type b,Type b
481,441,Type b,Type b
482,76,Type b,Type b
482,28,Type b,Type b
482,481,Type b,Type b
483,3,Type a,Type b
483,5,Type a,Type b
483,387,Type a,Type b
484,452,Type b,Type b
484,431,Type b,Type b
484,282,Type b,Type b
485,472,Type b,Type b
485,135,Type b,Type b
485,39,Type b,Type b
486,290,Type b,Type b
486,62,Type b,Type a
486,339,Type b,Type b
487,327,Type a,Type b
487,69,Type a,Type b
487,311,Type a,Type b
488,0,Type b,Type b
488,305,Type b,Type b
488,37,Type b,Type b
489,398,Type b,Type b
489,376,Type b,Type b
489,64,Type b,Type b
490,80,Type b,Type b
490,4,Type b,Type b
490,126,Type b,Type b
491,36,Type b,Type b
491,280,Type b,Type b
491,198,Type b,Type b
492,27,Type b,Type b
492,132,Type b,Type b
492,141,Type b,Type b
493,49,Type a,Type b
493,181,Type a,Type b
493,30,Type a,Type b
494,70,Type b,Type b
494,6,Type b,Type b
494,272,Type b,Type b
495,440,Type b,Type b
495,189,Type b,Type b
495,297,Type b,Type b
496,4,Type a,Type b
496,146,Type a,Type b
496,106,Type a,Type b
497,202,Type b,Type b
497,268,Type b,Type b
497,52,Type b,Type b
498,380,Type b,Type b
498,210,Type b,Type b
498,179,Type b,Type b
499,78,Type b,Type b
499,25,Type b,Type b
499,364,Type b,Type b
500,40,Type b,Type b
500,325,Type b,Type b
500,3,Type b,Type b
501,30,Type b,Type b
501,339,Type b,Type b
501,341,Type b,Type b
502,135,Type b,Type b
502,302,Type b,Type b
502,303,Type b,Type b
503,4,Type b,Type b
503,30,Type b,Type b
503,69,Type b,Type b
504,29,Type b,Type b
504,492,Type b,Type b
504,13,Type b,Type b
505,13,Type b,Type b
505,343,Type b,Type b
505,108,Type b,Type b
506,7,Type b,Type b
506,443,Type b,Type b
506,131,Type b,Type b
507,107,Type b,Type b
507,364,Type b,Type b
507,52,Type b,Type b
508,280,Type b,Type b
508,38,Type b,Type b
508,47,Type b,Type b
509,185,Type b,Type b
509,30,Type b,Type b
509,229,Type b,Type b
510,209,Type b,Type b
510,281,Type b,Type b
510,76,Type b,Type b
511,476,Type b,Type b
511,52,Type b,Type b
511,357,Type b,Type b
512,484,Type b,Type b
512,336,Type b,Type b
512,436,Type b,Type b
513,18,Type b,Type b
513,252,Type b,Type b
513,508,Type b,Type b
514,349,Type b,Type b
514,86,Type b,Type b
514,465,Type b,Type b
515,7,Type b,Type b
515,291,Type b,Type b
515,285,Type b,Type b
516,64,Type b,Type b
516,336,Type b,Type b
516,239,Type b,Type b
517,242,Type b,Type b
517,254,Type b,Type b
517,148,Type b,Type b
518,112,Type a,Type b
518,229,Type a,Type b
518,271,Type a,Type b
519,275,Type b,Type b
519,260,Type b,Type b
519,61,Type b,Type b
520,112,Type b,Type b
520,96,Type b,Type b
520,39,Type b,Type b
521,268,Type b,Type b
521,221,Type b,Type b
521,217,Type b,Type b
522,262,Type b,Type b
522,457,Type b,Type b
522,5,Type b,Type b
523,471,Type b,Type b
523,353,Type b,Type b
523,208,Type b,Type b
524,18,Type b,Type b
524,521,Type b,Type b
524,13,Type b,Type b
525,257,Type b,Type b
525,69,Type b,Type b
525,508,Type b,Type b
526,156,Type a,Type b
526,342,Type a,Type b
526,524,Type a,Type b
527,346,Type a,Type b
527,183,Type a,Type b
527,513,Type a,Type b
528,307,Type b,Type b
528,421,Type b,Type b
528,297,Type b,Type b
529,74,Type b,Type b
529,1,Type b,Type b
529,397,Type b,Type b
530,139,Type b,Type b
530,450,Type b,Type b
530,26,Type b,Type b
531,7,Type b,Type b
531,152,Type b,Type b
531,136,Type b,Type b
532,341,Type b,Type b
532,338,Type b,Type b
532,60,Type b,Type b
533,25,Type b,Type b
533,217,Type b,Type b
533,76,Type b,Type b
534,280,Type b,Type b
534,1,Type b,Type b
534,138,Type b,Type b
535,69,Type b,Type b
535,58,Type b,Type b
535,94,Type b,Type b
536,84,Type b,Type b
536,24,Type b,Type b
536,308,Type b,Type b
537,291,Type b,Type b
537,178,Type b,Type b
537,169,Type b,Type b
538,376,Type b,Type b
538,448,Type b,Type b
538,2,Type b,Type b
539,316,Type b,Type b
539,426,Type b,Type b
539,502,Type b,Type b
540,330,Type b,Type b
540,506,Type b,Type b
540,137,Type b,Type b
541,38,Type b,Type b
541,330,Type b,Type b
541,465,Type b,Type b
542,480,Type b,Type b
542,290,Type b,Type b
542,343,Type b,Type b
543,43,Type b,Type b
543,73,Type b,Type b
543,497,Type b,Type b
544,295,Type b,Type b
544,184,Type b,Type b
544,84,Type b,Type b
545,391,Type b,Type b
545,292,Type b,Type b
545,35,Type b,Type b
546,307,Type b,Type b
546,356,Type b,Type b
546,38,Type b,Type b
547,270,Type b,Type b
547,14,Type b,Type b
547,354,Type b,Type b
548,200,Type a,Type b
548,533,Type a,Type b
548,368,Type a,Type b
549,381,Type b,Type b
549,213,Type b,Type b
549,407,Type b,Type b
550,187,Type b,Type b
550,186,Type b,Type b
550,303,Type b,Type b
551,428,Type b,Type b
551,3,Type b,Type b
551,231,Type b,Type b
552,480,Type b,Type b
552,329,Type b,Type b
552,427,Type b,Type b
553,103,Type b,Type b
553,393,Type b,Type b
553,42,Type b,Type b
554,92,Type b,Type b
554,176,Type b,Type b
554,113,Type b,Type b
555,268,Type b,Type b
555,61,Type b,Type b
555,22,Type b,Type b
556,325,Type b,Type b
556,253,Type b,Type b
556,139,Type b,Type b
557,61,Type b,Type b
557,555,Type b,Type b
557,86,Type b,Type b
558,178,Type b,Type b
558,149,Type b,Type b
558,93,Type b,Type b
559,119,Type b,Type b
559,76,Type b,Type b
559,8,Type b,Type a
560,362,Type b,Type b
560,216,Type b,Type b
560,76,Type b,Type b
561,26,Type b,Type b
561,393,Type b,Type b
561,31,Type b,Type b
562,516,Type b,Type b
562,307,Type b,Type b
562,112,Type b,Type b
563,421,Type b,Type b
563,450,Type b,Type b
563,6,Type b,Type b
564,542,Type b,Type b
564,343,Type b,Type b
564,457,Type b,Type b
565,131,Type b,Type b
565,2,Type b,Type b
565,8,Type b,Type a
566,200,Type a,Type b
566,119,Type a,Type b
566,349,Type a,Type b
567,213,Type b,Type b
567,164,Type b,Type b
567,47,Type b,Type b
568,101,Type b,Type b
568,73,Type b,Type b
568,204,Type b,Type b
569,16,Type b,Type b
569,123,Type b,Type b
569,76,Type b,Type b
570,194,Type b,Type b
570,13,Type b,Type b
570,532,Type b,Type b
571,363,Type a,Type b
571,105,Type a,Type b
571,148,Type a,Type b
572,116,Type b,Type b
572,79,Type b,Type a
572,312,Type b,Type b
573,107,Type b,Type b
573,182,Type b,Type b
573,78,Type b,Type b
574,377,Type b,Type b
574,561,Type b,Type b
574,136,Type b,Type b
575,103,Type b,Type b
575,4,Type b,Type b
575,54,Type b,Type b
576,246,Type b,Type b
576,77,Type b,Type b
576,3,Type b,Type b
577,458,Type b,Type b
577,84,Type b,Type b
577,348,Type b,Type b
578,41,Type b,Type b
578,471,Type b,Type b
578,199,Type b,Type b
579,272,Type b,Type b
579,340,Type b,Type b
579,131,Type b,Type b
580,284,Type b,Type b
580,122,Type b,Type b
580,231,Type b,Type b
581,252,Type b,Type b
581,313,Type b,Type b
581,279,Type b,Type b
582,335,Type b,Type b
582,176,Type b,Type b
582,0,Type b,Type b
583,162,Type b,Type b
583,201,Type b,Type b
583,3,Type b,Type b
584,563,Type b,Type b
584,23,Type b,Type b
584,1,Type b,Type b
585,510,Type b,Type b
585,478,Type b,Type b
585,37,Type b,Type b
586,210,Type b,Type b
586,178,Type b,Type b
586,77,Type b,Type b
587,562,Type b,Type b
587,101,Type b,Type b
587,217,Type b,Type b
588,325,Type b,Type b
588,251,Type b,Type b
588,550,Type b,Type b
589,352,Type b,Type b
589,110,Type b,Type b
589,147,Type b,Type b
590,26,Type b,Type b
590,349,Type b,Type b
590,391,Type b,Type b
591,131,Type a,Type b
591,57,Type a,Type b
591,449,Type a,Type b
592,374,Type b,Type b
592,588,Type b,Type b
592,52,Type b,Type b
593,291,Type a,Type b
593,442,Type a,Type b
593,101,Type a,Type b
594,290,Type b,Type b
594,305,Type b,Type b
594,309,Type b,Type b
595,103,Type a,Type b
595,253,Type a,Type b
595,502,Type a,Type b
596,522,Type b,Type b
596,435,Type b,Type b
596,13,Type b,Type b
597,189,Type b,Type b
597,51,Type b,Type b
597,256,Type b,Type b
598,409,Type b,Type b
598,93,Type b,Type b
598,1,Type b,Type b
599,13,Type b,Type b
599,57,Type b,Type b
599,328,Type b,Type b
600,23,Type b,Type b
600,78,Type b,Type b
600,232,Type b,Type b
601,119,Type b,Type b
601,124,Type b,Type b
601,23,Type b,Type b
602,128,Type b,Type b
602,359,Type b,Type b
602,45,Type b,Type b
603,303,Type b,Type b
603,118,Type b,Type b
603,289,Type b,Type b
604,584,Type b,Type b
604,549,Type b,Type b
604,41,Type b,Type b
605,403,Type b,Type b
605,24,Type b,Type b
605,267,Type b,Type b
606,541,Type b,Type b
606,231,Type b,Type b
606,104,Type b,Type b
607,516,Type b,Type b
607,273,Type b,Type b
607,370,Type b,Type b
608,292,Type b,Type b
608,601,Type b,Type b
608,77,Type b,Type b
609,428,Type a,Type b
609,119,Type a,Type b
609,543,Type a,Type b
610,3,Type b,Type b
610,303,Type b,Type b
610,417,Type b,Type b
611,2,Type b,Type b
611,261,Type b,Type b
611,417,Type b,Type b
612,415,Type b,Type b
612,451,Type b,Type b
612,468,Type b,Type b
613,436,Type b,Type b
613,568,Type b,Type b
613,343,Type b,Type b
614,613,Type b,Type b
614,1,Type b,Type b
614,263,Type b,Type b
615,302,Type b,Type b
615,0,Type b,Type b
615,114,Type b,Type b
616,193,Type b,Type b
616,4,Type b,Type b
616,6,Type b,Type b
617,415,Type a,Type b
617,29,Type a,Type b
617,409,Type a,Type b
618,315,Type b,Type b
618,340,Type b,Type b
618,175,Type b,Type b
619,305,Type b,Type b
619,169,Type b,Type b
619,372,Type b,Type b
620,565,Type a,Type b
620,162,Type a,Type b
620,7,Type a,Type b
621,22,Type b,Type b
621,382,Type b,Type b
621,173,Type b,Type b
622,334,Type b,Type b
622,179,Type b,Type b
622,217,Type b,Type b
623,340,Type a,Type b
623,414,Type a,Type b
623,4,Type a,Type b
624,111,Type b,Type b
624,529,Type b,Type b
624,87,Type b,Type b
625,370,Type b,Type b
625,432,Type b,Type a
625,287,Type b,Type b
626,221,Type b,Type b
626,471,Type b,Type b
626,57,Type b,Type b
627,311,Type b,Type b
627,27,Type b,Type b
627,51,Type b,Type b
628,445,Type b,Type b
628,534,Type b,Type b
628,347,Type b,Type b
629,580,Type b,Type b
629,7,Type b,Type b
629,118,Type b,Type b
630,452,Type b,Type b
630,113,Type b,Type b
630,584,Type b,Type b
631,509,Type b,Type b
631,23,Type b,Type b
631,292,Type b,Type b
632,478,Type b,Type b
632,48,Type b,Type b
632,265,Type b,Type b
633,89,Type b,Type b
633,191,Type b,Type b
633,183,Type b,Type b
634,3,Type b,Type b
634,517,Type b,Type b
634,214,Type b,Type b
635,343,Type b,Type b
635,13,Type b,Type b
635,33,Type b,Type b
636,464,Type b,Type b
636,607,Type b,Type b
636,417,Type b,Type b
637,163,Type b,Type b
637,67,Type b,Type b
637,480,Type b,Type b
638,232,Type b,Type b
638,516,Type b,Type b
638,455,Type b,Type b
639,543,Type b,Type b
639,161,Type b,Type b
639,568,Type b,Type b
640,489,Type b,Type b
640,343,Type b,Type b
640,544,Type b,Type b
641,317,Type b,Type b
641,440,Type b,Type b
641,30,Type b,Type b
642,6,Type b,Type b
642,78,Type b,Type b
642,426,Type b,Type b
643,38,Type b,Type b
643,546,Type b,Type b
643,140,Type b,Type b
644,611,Type b,Type b
644,281,Type b,Type b
644,353,Type b,Type b
645,516,Type b,Type b
645,190,Type b,Type b
645,411,Type b,Type b
646,178,Type b,Type b
646,393,Type b,Type b
646,552,Type b,Type b
647,179,Type b,Type b
647,71,Type b,Type b
647,85,Type b,Type b
648,538,Type b,Type b
