# Raw node-level degree data
# Node type: a, n=28,005
# N: 28,005, m: 2
# h: 0.7, f_a: 1
# Generated: 2026-03-18T18:26:12.398700
node_id,in_degree 
22148,0
22149,0
22150,0
22151,0
22152,0
22153,0
22154,0
22155,0
22156,0
22157,0
22158,0
22159,0
22160,0
22161,0
22162,0
22163,0
22164,0
22165,0
22166,0
22167,0
22168,0
22169,0
22170,0
22171,0
22172,0
22173,1
22174,0
22175,0
22176,0
22177,0
22178,0
22179,0
22180,0
22181,0
22182,0
22183,0
22184,0
22185,0
22186,0
22187,0
22188,0
22189,0
22190,0
22191,0
22192,0
22193,2
22194,0
22195,3
22196,2
22197,0
22198,1
22199,0
22200,0
22201,0
22202,0
22203,0
22204,0
22205,1
22206,0
22207,0
22208,0
22209,1
22210,0
22211,0
22212,1
22213,0
22214,0
22215,0
22216,1
22217,0
22218,2
22219,1
22220,0
22221,0
22222,0
22223,0
22224,0
22225,0
22226,0
22227,0
22228,0
22229,0
22230,0
22231,0
22232,0
22233,0
22234,0
22235,0
22236,0
22237,0
22238,0
22239,0
22240,1
22241,0
22242,0
22243,0
22244,0
22245,0
22246,0
22247,1
22248,2
22249,0
22250,0
22251,1
22252,0
22253,0
22254,1
22255,1
22256,0
22257,0
22258,0
22259,0
22260,0
22261,0
22262,0
22263,0
22264,0
22265,0
22266,0
22267,1
22268,0
22269,3
22270,0
22271,0
22272,1
22273,0
22274,0
22275,0
22276,0
22277,0
22278,0
22279,0
22280,0
22281,1
22282,0
22283,0
22284,1
22285,0
22286,0
22287,1
22288,0
22289,0
22290,0
22291,0
22292,0
22293,0
22294,0
22295,0
22296,0
22297,0
22298,0
22299,0
22300,1
22301,0
22302,1
22303,0
22304,0
22305,0
22306,0
22307,0
22308,0
22309,0
22310,0
22311,0
22312,0
22313,0
22314,0
22315,0
22316,0
22317,0
22318,0
22319,0
22320,0
22321,1
22322,0
22323,0
22324,0
22325,1
22326,0
22327,0
22328,1
22329,0
22330,0
22331,0
22332,0
22333,0
22334,0
22335,0
22336,0
22337,0
22338,0
22339,0
22340,0
22341,0
22342,0
22343,0
22344,0
22345,0
22346,0
22347,0
22348,1
22349,0
22350,0
22351,1
22352,0
22353,0
22354,0
22355,0
22356,0
22357,1
22358,0
22359,1
22360,0
22361,0
22362,0
22363,0
22364,0
22365,0
22366,0
22367,0
22368,0
22369,0
22370,0
22371,0
22372,0
22373,0
22374,2
22375,0
22376,3
22377,0
22378,0
22379,1
22380,0
22381,0
22382,0
22383,0
22384,1
22385,0
22386,0
22387,1
22388,0
22389,2
22390,0
22391,1
22392,0
22393,0
22394,0
22395,0
22396,0
22397,1
22398,0
22399,1
22400,0
22401,0
22402,0
22403,0
22404,0
22405,0
22406,0
22407,0
22408,0
22409,0
22410,1
22411,0
22412,1
22413,0
22414,0
22415,0
22416,0
22417,0
22418,0
22419,0
22420,1
22421,0
22422,0
22423,0
22424,0
22425,0
22426,0
22427,0
22428,0
22429,0
22430,0
22431,1
22432,0
22433,0
22434,0
22435,0
22436,1
22437,0
22438,0
22439,0
22440,1
22441,0
22442,2
22443,0
22444,0
22445,0
22446,0
22447,0
22448,0
22449,0
22450,0
22451,0
22452,0
22453,0
22454,0
22455,0
22456,1
22457,0
22458,0
22459,1
22460,0
22461,1
22462,0
22463,1
22464,0
22465,0
22466,0
22467,0
22468,0
22469,0
22470,0
22471,0
22472,0
22473,0
22474,0
22475,0
22476,0
22477,1
22478,0
22479,0
22480,0
22481,1
22482,0
22483,0
22484,0
22485,0
22486,0
22487,0
22488,0
22489,1
22490,0
22491,0
22492,0
22493,0
22494,0
22495,0
22496,0
22497,0
22498,0
22499,0
22500,1
22501,0
22502,0
22503,0
22504,0
22505,0
22506,0
22507,0
22508,0
22509,0
22510,0
22511,0
22512,0
22513,0
22514,2
22515,0
22516,0
22517,0
22518,0
22519,0
22520,0
22521,0
22522,0
22523,0
22524,0
22525,0
22526,1
22527,0
22528,0
22529,0
22530,0
22531,0
22532,0
22533,0
22534,0
22535,1
22536,2
22537,0
22538,0
22539,0
22540,1
22541,1
22542,0
22543,0
22544,0
22545,0
22546,1
22547,0
22548,2
22549,1
22550,0
22551,0
22552,0
22553,0
22554,0
22555,0
22556,0
22557,0
22558,0
22559,0
22560,0
22561,0
22562,0
22563,0
22564,0
22565,0
22566,0
22567,0
22568,0
22569,1
22570,0
22571,0
22572,0
22573,0
22574,1
22575,0
22576,0
22577,0
22578,0
22579,0
22580,0
22581,0
22582,0
22583,0
22584,0
22585,0
22586,0
22587,1
22588,0
22589,0
22590,0
22591,0
22592,1
22593,0
22594,0
22595,0
22596,0
22597,1
22598,0
22599,1
22600,1
22601,0
22602,0
22603,0
22604,0
22605,0
22606,0
22607,0
22608,0
22609,0
22610,2
22611,1
22612,1
22613,0
22614,0
22615,0
22616,0
22617,2
22618,0
22619,0
22620,0
22621,1
22622,0
22623,0
22624,1
22625,0
22626,0
22627,0
22628,0
22629,0
22630,1
22631,0
22632,0
22633,0
22634,0
22635,1
22636,0
22637,0
22638,0
22639,0
22640,0
22641,0
22642,0
22643,0
22644,0
22645,0
22646,1
22647,0
22648,0
22649,0
22650,0
22651,0
22652,1
22653,0
22654,0
22655,0
22656,0
22657,0
22658,0
22659,0
22660,0
22661,0
22662,0
22663,0
22664,0
22665,0
22666,0
22667,1
22668,0
22669,0
22670,0
22671,0
22672,0
22673,0
22674,0
22675,0
22676,0
22677,1
22678,0
22679,0
22680,0
22681,0
22682,0
22683,0
22684,0
22685,0
22686,0
22687,0
22688,0
22689,0
22690,0
22691,0
22692,0
22693,1
22694,0
22695,0
22696,0
22697,0
22698,0
22699,0
22700,0
22701,0
22702,0
22703,0
22704,0
22705,0
22706,0
22707,0
22708,0
22709,0
22710,0
22711,0
22712,0
22713,0
22714,1
22715,0
22716,1
22717,0
22718,0
22719,0
22720,0
22721,0
22722,0
22723,1
22724,0
22725,1
22726,0
22727,0
22728,1
22729,1
22730,0
22731,0
22732,0
22733,0
22734,0
22735,0
22736,0
22737,0
22738,0
22739,0
22740,0
22741,0
22742,1
22743,0
22744,0
22745,0
22746,1
22747,0
22748,0
22749,0
22750,0
22751,0
22752,0
22753,0
22754,0
22755,0
22756,1
22757,0
22758,2
22759,0
22760,0
22761,0
22762,1
22763,0
22764,0
22765,0
22766,1
22767,0
22768,0
22769,0
22770,0
22771,0
22772,0
22773,0
22774,0
22775,0
22776,0
22777,0
22778,0
22779,1
22780,0
22781,0
22782,0
22783,0
22784,0
22785,0
22786,0
22787,1
22788,1
22789,0
22790,0
22791,0
22792,0
22793,0
22794,0
22795,0
22796,0
22797,0
22798,0
22799,0
22800,0
22801,0
22802,1
22803,0
22804,0
22805,0
22806,0
22807,0
22808,0
22809,0
22810,1
22811,1
22812,0
22813,0
22814,0
22815,0
22816,0
22817,0
22818,0
22819,0
22820,1
22821,0
22822,1
22823,0
22824,0
22825,0
22826,0
22827,1
22828,0
22829,0
22830,0
22831,0
22832,0
22833,0
22834,0
22835,0
22836,0
22837,0
22838,0
22839,0
22840,0
22841,0
22842,1
22843,0
22844,0
22845,0
22846,0
22847,0
22848,0
22849,0
22850,0
22851,0
22852,0
22853,0
22854,0
22855,0
22856,0
22857,2
22858,0
22859,1
22860,0
22861,0
22862,0
22863,0
22864,0
22865,0
22866,0
22867,0
22868,1
22869,0
22870,0
22871,0
22872,0
22873,3
22874,2
22875,0
22876,0
22877,1
22878,0
22879,0
22880,0
22881,0
22882,0
22883,0
22884,0
22885,0
22886,0
22887,0
22888,1
22889,0
22890,0
22891,0
22892,1
22893,0
22894,2
22895,0
22896,0
22897,0
22898,0
22899,1
22900,1
22901,0
22902,0
22903,0
22904,1
22905,0
22906,1
22907,0
22908,0
22909,0
22910,1
22911,1
22912,0
22913,0
22914,0
22915,0
22916,0
22917,0
22918,0
22919,0
22920,0
22921,0
22922,0
22923,0
22924,0
22925,0
22926,0
22927,0
22928,0
22929,0
22930,0
22931,0
22932,0
22933,0
22934,0
22935,0
22936,0
22937,0
22938,0
22939,0
22940,0
22941,0
22942,0
22943,0
22944,0
22945,0
22946,0
22947,0
22948,0
22949,0
22950,0
22951,0
22952,1
22953,0
22954,0
22955,1
22956,0
22957,0
22958,0
22959,0
22960,0
22961,1
22962,1
22963,0
22964,0
22965,0
22966,0
22967,0
22968,1
22969,0
22970,0
22971,0
22972,0
22973,0
22974,0
22975,0
22976,0
22977,0
22978,0
22979,0
22980,0
22981,0
22982,0
22983,0
22984,0
22985,0
22986,0
22987,0
22988,0
22989,0
22990,0
22991,1
22992,0
22993,0
22994,0
22995,0
22996,0
22997,0
22998,0
22999,0
23000,0
23001,0
23002,0
23003,0
23004,1
23005,0
23006,0
23007,1
23008,1
23009,0
23010,0
23011,1
23012,0
23013,0
23014,0
23015,0
23016,0
23017,0
23018,0
23019,0
23020,0
23021,0
23022,0
23023,0
23024,0
23025,0
23026,0
23027,0
23028,0
23029,0
23030,0
23031,0
23032,0
23033,0
23034,0
23035,0
23036,0
23037,0
23038,2
23039,0
23040,0
23041,0
23042,2
23043,0
23044,0
23045,0
23046,0
23047,0
23048,0
23049,0
23050,0
23051,0
23052,0
23053,0
23054,0
23055,0
23056,1
23057,0
23058,1
23059,0
23060,0
23061,1
23062,0
23063,0
23064,0
23065,0
23066,0
23067,0
23068,0
23069,0
23070,0
23071,2
23072,0
23073,0
23074,1
23075,0
23076,0
23077,0
23078,0
23079,0
23080,0
23081,0
23082,2
23083,0
23084,1
23085,0
23086,0
23087,0
23088,0
23089,0
23090,0
23091,0
23092,0
23093,0
23094,0
23095,0
23096,0
23097,1
23098,0
23099,0
23100,0
23101,0
23102,0
23103,0
23104,1
23105,0
23106,0
23107,0
23108,0
23109,0
23110,0
23111,0
23112,0
23113,0
23114,0
23115,0
23116,0
23117,0
23118,0
23119,0
23120,0
23121,0
23122,1
23123,0
23124,0
23125,0
23126,2
23127,0
23128,0
23129,1
23130,1
23131,0
23132,0
23133,2
23134,0
23135,0
23136,0
23137,0
23138,1
23139,0
23140,0
23141,0
23142,0
23143,0
23144,1
23145,0
23146,0
23147,1
23148,0
23149,1
23150,0
23151,0
23152,0
23153,0
23154,0
23155,0
23156,0
23157,0
23158,1
23159,0
23160,0
23161,0
23162,1
23163,0
23164,1
23165,0
23166,0
23167,0
23168,0
23169,0
23170,0
23171,0
23172,0
23173,0
23174,0
23175,0
23176,0
23177,0
23178,0
23179,0
23180,0
23181,0
23182,0
23183,0
23184,0
23185,0
23186,0
23187,0
23188,1
23189,0
23190,0
23191,0
23192,0
23193,0
23194,0
23195,0
23196,0
23197,0
23198,1
23199,0
23200,0
23201,1
23202,1
23203,0
23204,0
23205,0
23206,1
23207,0
23208,0
23209,0
23210,1
23211,0
23212,0
23213,0
23214,0
23215,1
23216,0
23217,0
23218,0
23219,0
23220,0
23221,1
23222,0
23223,0
23224,1
23225,0
23226,0
23227,0
23228,0
23229,0
23230,0
23231,0
23232,0
23233,0
23234,2
23235,0
23236,0
23237,1
23238,0
23239,0
23240,0
23241,1
23242,0
23243,1
23244,0
23245,0
23246,0
23247,0
23248,0
23249,0
23250,0
23251,0
23252,0
23253,0
23254,1
23255,1
23256,0
23257,0
23258,0
23259,0
23260,0
23261,0
23262,0
23263,0
23264,0
23265,1
23266,0
23267,0
23268,1
23269,0
23270,0
23271,1
23272,1
23273,0
23274,0
23275,0
23276,0
23277,0
23278,0
23279,0
23280,0
23281,1
23282,0
23283,0
23284,0
23285,0
23286,0
23287,0
23288,0
23289,0
23290,0
23291,0
23292,0
23293,1
23294,2
23295,0
23296,0
23297,0
23298,0
23299,0
23300,0
23301,0
23302,0
23303,0
23304,0
23305,0
23306,0
23307,0
23308,0
23309,0
23310,0
23311,1
23312,1
23313,1
23314,3
23315,1
23316,0
23317,0
23318,0
23319,0
23320,0
23321,0
23322,0
23323,0
23324,0
23325,0
23326,0
23327,0
23328,0
23329,0
23330,0
23331,0
23332,0
23333,0
23334,0
23335,0
23336,0
23337,0
23338,0
23339,1
23340,0
23341,0
23342,1
23343,0
23344,0
23345,0
23346,0
23347,0
23348,0
23349,0
23350,0
23351,0
23352,0
23353,0
23354,0
23355,0
23356,0
23357,0
23358,1
23359,0
23360,0
23361,0
23362,0
23363,0
23364,3
23365,1
23366,2
23367,0
23368,0
23369,0
23370,0
23371,1
23372,0
23373,3
23374,0
23375,0
23376,0
23377,0
23378,0
23379,0
23380,0
23381,0
23382,0
23383,0
23384,0
23385,0
23386,0
23387,0
23388,0
23389,0
23390,0
23391,1
23392,0
23393,0
23394,1
23395,0
23396,1
23397,0
23398,1
23399,0
23400,0
23401,0
23402,0
23403,0
23404,0
23405,0
23406,0
23407,0
23408,0
23409,0
23410,0
23411,0
23412,0
23413,0
23414,0
23415,0
23416,0
23417,1
23418,0
23419,0
23420,0
23421,1
23422,0
23423,0
23424,0
23425,0
23426,0
23427,0
23428,0
23429,1
23430,0
23431,0
23432,1
23433,0
23434,0
23435,0
23436,2
23437,0
23438,0
23439,0
23440,0
23441,0
23442,0
23443,0
23444,0
23445,0
23446,0
23447,1
23448,0
23449,0
23450,0
23451,0
23452,0
23453,0
23454,0
23455,0
23456,0
23457,0
23458,0
23459,0
23460,0
23461,0
23462,0
23463,0
23464,0
23465,0
23466,0
23467,0
23468,0
23469,0
23470,2
23471,0
23472,0
23473,0
23474,1
23475,0
23476,0
23477,0
23478,0
23479,0
23480,0
23481,0
23482,0
23483,0
23484,0
23485,0
23486,1
23487,0
23488,0
23489,0
23490,0
23491,0
23492,0
23493,0
23494,0
23495,0
23496,0
23497,0
23498,0
23499,0
23500,0
23501,0
23502,0
23503,0
23504,1
23505,0
23506,0
23507,0
23508,0
23509,0
23510,0
23511,0
23512,0
23513,0
23514,0
23515,0
23516,0
23517,0
23518,0
23519,0
23520,0
23521,0
23522,0
23523,0
23524,0
23525,1
23526,0
23527,0
23528,0
23529,0
23530,0
23531,0
23532,0
23533,0
23534,0
23535,0
23536,0
23537,0
23538,0
23539,0
23540,0
23541,0
23542,0
23543,0
23544,0
23545,0
23546,0
23547,0
23548,2
23549,0
23550,0
23551,0
23552,0
23553,0
23554,0
23555,0
23556,2
23557,0
23558,0
23559,0
23560,0
23561,0
23562,0
23563,0
23564,1
23565,0
23566,1
23567,0
23568,0
23569,0
23570,0
23571,0
23572,0
23573,0
23574,2
23575,0
23576,0
23577,1
23578,1
23579,0
23580,0
23581,0
23582,0
23583,0
23584,0
23585,0
23586,0
23587,0
23588,0
23589,0
23590,0
23591,0
23592,0
23593,1
23594,0
23595,0
23596,0
23597,1
23598,0
23599,1
23600,1
23601,0
23602,0
23603,0
23604,1
23605,0
23606,0
23607,0
23608,0
23609,0
23610,1
23611,0
23612,0
23613,0
23614,0
23615,0
23616,0
23617,0
23618,0
23619,0
23620,1
23621,0
23622,0
23623,0
23624,0
23625,0
23626,0
23627,0
23628,0
23629,0
23630,0
23631,0
23632,0
23633,1
23634,0
23635,1
23636,0
23637,0
23638,0
23639,1
23640,0
23641,0
23642,0
23643,0
23644,0
23645,0
23646,0
23647,0
23648,0
23649,0
23650,0
23651,0
23652,0
23653,0
23654,0
23655,0
23656,0
23657,1
23658,0
23659,0
23660,0
23661,0
23662,0
23663,0
23664,0
23665,0
23666,0
23667,0
23668,0
23669,0
23670,0
23671,0
23672,0
23673,0
23674,0
23675,0
23676,0
23677,0
23678,1
23679,0
23680,0
23681,0
23682,0
23683,0
23684,0
23685,0
23686,0
23687,0
23688,0
23689,0
23690,0
23691,0
23692,0
23693,0
23694,0
23695,0
23696,0
23697,0
23698,0
23699,0
23700,0
23701,0
23702,0
23703,0
23704,0
23705,0
23706,0
23707,0
23708,1
23709,0
23710,0
23711,0
23712,0
23713,0
23714,1
23715,0
23716,1
23717,0
23718,0
23719,0
23720,0
23721,0
23722,0
23723,0
23724,1
23725,0
23726,0
23727,1
23728,0
23729,0
23730,0
23731,0
23732,0
23733,0
23734,0
23735,0
23736,0
23737,0
23738,0
23739,0
23740,0
23741,0
23742,0
23743,0
23744,0
23745,0
23746,1
23747,0
23748,0
23749,0
23750,1
23751,1
23752,0
23753,1
23754,0
23755,0
23756,0
23757,1
23758,0
23759,0
23760,0
23761,0
23762,0
23763,1
23764,0
23765,0
23766,1
23767,0
23768,0
23769,0
23770,0
23771,0
23772,0
23773,1
23774,0
23775,0
23776,0
23777,0
23778,0
23779,0
23780,0
23781,0
23782,0
23783,0
23784,0
23785,0
23786,0
23787,0
23788,0
23789,0
23790,0
23791,0
23792,0
23793,0
23794,0
23795,0
23796,0
23797,0
23798,0
23799,0
23800,0
23801,0
23802,1
23803,0
23804,0
23805,0
23806,1
23807,0
23808,0
23809,0
23810,0
23811,0
23812,1
23813,0
23814,0
23815,0
23816,0
23817,0
23818,1
23819,0
23820,1
23821,0
23822,0
23823,0
23824,0
23825,0
23826,1
23827,0
23828,0
23829,0
23830,0
23831,0
23832,0
23833,0
23834,0
23835,0
23836,0
23837,0
23838,0
23839,0
23840,0
23841,0
23842,0
23843,0
23844,0
23845,2
23846,0
23847,0
23848,0
23849,0
23850,0
23851,0
23852,1
23853,0
23854,0
23855,0
23856,0
23857,0
23858,0
23859,0
23860,0
23861,0
23862,0
23863,0
23864,0
23865,0
23866,1
23867,0
23868,0
23869,0
23870,0
23871,0
23872,0
23873,1
23874,0
23875,0
23876,0
23877,0
23878,0
23879,0
23880,0
23881,0
23882,1
23883,0
23884,0
23885,0
23886,0
23887,0
23888,0
23889,0
23890,0
23891,1
23892,1
23893,0
23894,0
23895,0
23896,1
23897,0
23898,0
23899,1
23900,0
23901,0
23902,0
23903,0
23904,0
23905,0
23906,0
23907,0
23908,0
23909,0
23910,0
23911,0
23912,0
23913,0
23914,0
23915,0
23916,0
23917,0
23918,0
23919,1
23920,0
23921,2
23922,0
23923,0
23924,0
23925,0
23926,0
23927,0
23928,1
23929,0
23930,1
23931,1
23932,1
23933,0
23934,0
23935,0
23936,0
23937,1
23938,0
23939,0
23940,0
23941,0
23942,1
23943,0
23944,0
23945,0
23946,0
23947,0
23948,0
23949,0
23950,0
23951,0
23952,0
23953,0
23954,0
23955,0
23956,0
23957,0
23958,0
23959,0
23960,0
23961,0
23962,0
23963,0
23964,0
23965,0
23966,1
23967,0
23968,1
23969,0
23970,0
23971,0
23972,0
23973,0
23974,0
23975,0
23976,0
23977,0
23978,0
23979,0
23980,0
23981,0
23982,0
23983,0
23984,0
23985,0
23986,0
23987,0
23988,0
23989,0
23990,0
23991,0
23992,0
23993,0
23994,0
23995,0
23996,0
23997,0
23998,0
23999,0
24000,0
24001,0
24002,0
24003,0
24004,0
24005,0
24006,0
24007,0
24008,0
24009,0
24010,1
24011,0
24012,0
24013,0
24014,0
24015,0
24016,0
24017,0
24018,0
24019,0
24020,0
24021,2
24022,0
24023,0
24024,0
24025,0
24026,0
24027,0
24028,0
24029,1
24030,0
24031,0
24032,0
24033,0
24034,0
24035,0
24036,0
24037,1
24038,0
24039,0
24040,0
24041,0
24042,0
24043,0
24044,0
24045,0
24046,0
24047,0
24048,1
24049,0
24050,0
24051,0
24052,0
24053,0
24054,0
24055,0
24056,0
24057,2
24058,0
24059,1
24060,0
24061,0
24062,0
24063,0
24064,0
24065,0
24066,0
24067,0
24068,0
24069,0
24070,0
24071,1
24072,0
24073,0
24074,0
24075,0
24076,0
24077,0
24078,0
24079,1
24080,0
24081,0
24082,0
24083,0
24084,1
24085,0
24086,1
24087,0
24088,0
24089,0
24090,0
24091,0
24092,0
24093,0
24094,0
24095,0
24096,0
24097,0
24098,0
24099,0
24100,0
24101,0
24102,0
24103,1
24104,0
24105,0
24106,0
24107,0
24108,0
24109,0
24110,0
24111,0
24112,0
24113,1
24114,0
24115,0
24116,0
24117,0
24118,0
24119,0
24120,0
24121,1
24122,0
24123,0
24124,0
24125,0
24126,0
24127,0
24128,0
24129,0
24130,0
24131,0
24132,0
24133,0
24134,0
24135,0
24136,0
24137,1
24138,0
24139,1
24140,0
24141,0
24142,0
24143,0
24144,0
24145,0
24146,0
24147,0
24148,0
24149,0
24150,0
24151,0
24152,0
24153,0
24154,0
24155,0
24156,0
24157,1
24158,0
24159,0
24160,0
24161,0
24162,0
24163,0
24164,0
24165,0
24166,0
24167,0
24168,0
24169,0
24170,0
24171,0
24172,1
24173,0
24174,0
24175,0
24176,2
24177,0
24178,0
24179,0
24180,0
24181,0
24182,0
24183,2
24184,0
24185,0
24186,0
24187,0
24188,0
24189,0
24190,0
24191,0
24192,1
24193,1
24194,1
24195,0
24196,0
24197,0
24198,0
24199,0
24200,0
24201,0
24202,0
24203,0
24204,0
24205,0
24206,0
24207,0
24208,0
24209,0
24210,0
24211,0
24212,0
24213,0
24214,0
24215,0
24216,1
24217,0
24218,0
24219,0
24220,0
24221,1
24222,0
24223,0
24224,0
24225,0
24226,0
24227,0
24228,0
24229,1
24230,1
24231,0
24232,0
24233,0
24234,0
24235,0
24236,1
24237,0
24238,0
24239,0
24240,0
24241,0
24242,0
24243,0
24244,0
24245,0
24246,0
24247,0
24248,0
24249,0
24250,0
24251,0
24252,0
24253,0
24254,0
24255,0
24256,0
24257,1
24258,0
24259,0
24260,0
24261,0
24262,0
24263,0
24264,0
24265,0
24266,0
24267,2
24268,0
24269,0
24270,0
24271,0
24272,0
24273,0
24274,0
24275,1
24276,0
24277,1
24278,0
24279,0
24280,0
24281,0
24282,0
24283,0
24284,0
24285,0
24286,2
24287,0
24288,0
24289,0
24290,0
24291,0
24292,0
24293,1
24294,2
24295,0
24296,0
24297,1
24298,0
24299,1
24300,1
24301,0
24302,0
24303,0
24304,0
24305,0
24306,1
24307,0
24308,0
24309,1
24310,0
24311,0
24312,0
24313,0
24314,0
24315,0
24316,0
24317,0
24318,1
24319,0
24320,0
24321,0
24322,0
24323,0
24324,0
24325,0
24326,0
24327,0
24328,0
24329,0
24330,0
24331,0
24332,0
24333,0
24334,0
24335,0
24336,0
24337,0
24338,0
24339,0
24340,0
24341,0
24342,0
24343,0
24344,0
24345,0
24346,0
24347,0
24348,0
24349,0
24350,0
24351,0
24352,0
24353,0
24354,0
24355,0
24356,0
24357,0
24358,0
24359,0
24360,0
24361,0
24362,0
24363,0
24364,0
24365,0
24366,0
24367,0
24368,1
24369,0
24370,1
24371,0
24372,0
24373,0
24374,0
24375,0
24376,0
24377,0
24378,0
24379,1
24380,0
24381,1
24382,0
24383,0
24384,0
24385,0
24386,1
24387,1
24388,0
24389,0
24390,0
24391,0
24392,0
24393,1
24394,0
24395,0
24396,0
24397,0
24398,0
24399,0
24400,1
24401,0
24402,1
24403,0
24404,0
24405,0
24406,0
24407,0
24408,0
24409,0
24410,0
24411,0
24412,0
24413,0
24414,0
24415,0
24416,0
24417,0
24418,0
24419,0
24420,0
24421,1
24422,0
24423,0
24424,0
24425,0
24426,0
24427,0
24428,1
24429,0
24430,0
24431,0
24432,0
24433,0
24434,0
24435,0
24436,0
24437,1
24438,0
24439,0
24440,0
24441,0
24442,0
24443,0
24444,0
24445,0
24446,0
24447,0
24448,0
24449,0
24450,0
24451,0
24452,0
24453,0
24454,0
24455,2
24456,0
24457,0
24458,0
24459,0
24460,0
24461,0
24462,1
24463,0
24464,0
24465,0
24466,0
24467,1
24468,0
24469,0
24470,0
24471,0
24472,0
24473,0
24474,0
24475,0
24476,0
24477,0
24478,1
24479,0
24480,0
24481,0
24482,0
24483,0
24484,1
24485,0
24486,0
24487,0
24488,0
24489,0
24490,0
24491,0
24492,0
24493,0
24494,1
24495,0
24496,0
24497,0
24498,2
24499,0
24500,0
24501,0
24502,0
24503,1
24504,0
24505,0
24506,0
24507,0
24508,0
24509,0
24510,0
24511,0
24512,0
24513,0
24514,0
24515,0
24516,0
24517,1
24518,0
24519,0
24520,0
24521,0
24522,0
24523,0
24524,1
24525,0
24526,1
24527,0
24528,0
24529,0
24530,0
24531,0
24532,0
24533,0
24534,0
24535,0
24536,0
24537,0
24538,0
24539,0
24540,0
24541,0
24542,0
24543,0
24544,0
24545,0
24546,0
24547,0
24548,0
24549,0
24550,0
24551,0
24552,0
24553,0
24554,1
24555,0
24556,0
24557,0
24558,0
24559,0
24560,0
24561,0
24562,0
24563,0
24564,0
24565,0
24566,0
24567,1
24568,0
24569,0
24570,0
24571,0
24572,0
24573,0
24574,0
24575,0
24576,0
24577,0
24578,0
24579,0
24580,0
24581,0
24582,0
24583,0
24584,0
24585,0
24586,0
24587,0
24588,0
24589,0
24590,0
24591,0
24592,0
24593,0
24594,0
24595,0
24596,0
24597,0
24598,0
24599,0
24600,0
24601,0
24602,0
24603,0
24604,0
24605,0
24606,0
24607,0
24608,0
24609,0
24610,0
24611,1
24612,0
24613,1
24614,0
24615,0
24616,0
24617,0
24618,0
24619,0
24620,0
24621,1
24622,0
24623,0
24624,0
24625,0
24626,0
24627,0
24628,0
24629,1
24630,0
24631,0
24632,0
24633,0
24634,0
24635,0
24636,0
24637,0
24638,0
24639,0
24640,0
24641,0
24642,0
24643,0
24644,0
24645,0
24646,1
24647,0
24648,0
24649,0
24650,1
24651,0
24652,0
24653,0
24654,0
24655,0
24656,0
24657,0
24658,0
24659,0
24660,0
24661,1
24662,0
24663,0
24664,0
24665,0
24666,0
24667,0
24668,0
24669,0
24670,0
24671,1
24672,0
24673,0
24674,0
24675,0
24676,0
24677,0
24678,1
24679,0
24680,0
24681,0
24682,0
24683,0
24684,0
24685,0
24686,0
24687,0
24688,0
24689,0
24690,0
24691,0
24692,0
24693,0
24694,0
24695,0
24696,0
24697,0
24698,0
24699,0
24700,1
24701,0
24702,0
24703,0
24704,0
24705,0
24706,0
24707,0
24708,0
24709,1
24710,0
24711,0
24712,0
24713,0
24714,0
24715,0
24716,0
24717,0
24718,0
24719,0
24720,0
24721,0
24722,0
24723,1
24724,1
24725,0
24726,0
24727,0
24728,0
24729,0
24730,0
24731,1
24732,0
24733,0
24734,0
24735,1
24736,0
24737,0
24738,0
24739,0
24740,0
24741,0
24742,0
24743,0
24744,0
24745,0
24746,0
24747,0
24748,0
24749,1
24750,0
24751,0
24752,0
24753,0
24754,0
24755,0
24756,0
24757,2
24758,0
24759,0
24760,0
24761,0
24762,0
24763,0
24764,0
24765,0
24766,0
24767,0
24768,0
24769,0
24770,0
24771,0
24772,0
24773,0
24774,0
24775,0
24776,0
24777,0
24778,0
24779,0
24780,1
24781,0
24782,0
24783,0
24784,0
24785,0
24786,0
24787,0
24788,0
24789,0
24790,0
24791,0
24792,0
24793,0
24794,0
24795,0
24796,0
24797,0
24798,0
24799,0
24800,0
24801,0
24802,0
24803,0
24804,0
24805,0
24806,0
24807,0
24808,0
24809,0
24810,0
24811,0
24812,0
24813,0
24814,0
24815,0
24816,0
24817,0
24818,0
24819,0
24820,0
24821,0
24822,0
24823,0
24824,0
24825,0
24826,0
24827,0
24828,0
24829,0
24830,0
24831,0
24832,0
24833,0
24834,0
24835,0
24836,0
24837,0
24838,1
24839,0
24840,0
24841,0
24842,0
24843,0
24844,0
24845,0
24846,0
24847,0
24848,0
24849,0
24850,0
24851,0
24852,0
24853,0
24854,0
24855,0
24856,1
24857,0
24858,0
24859,0
24860,0
24861,0
24862,0
24863,0
24864,0
24865,0
24866,0
24867,0
24868,0
24869,0
24870,0
24871,0
24872,0
24873,0
24874,0
24875,1
24876,0
24877,0
24878,0
24879,0
24880,0
24881,0
24882,0
24883,1
24884,0
24885,0
24886,1
24887,1
24888,0
24889,0
24890,0
24891,0
24892,0
24893,0
24894,0
24895,0
24896,1
24897,0
24898,0
24899,0
24900,0
24901,0
24902,0
24903,0
24904,0
24905,0
24906,0
24907,0
24908,0
24909,0
24910,1
24911,0
24912,0
24913,0
24914,0
24915,0
24916,0
24917,0
24918,0
24919,0
24920,0
24921,0
24922,0
24923,1
24924,0
24925,0
24926,0
24927,0
24928,1
24929,0
24930,0
